user_id,recommended_pratilipis
5506791982564318,"[1377786217541698, 1377786217541005, 1377786217538997, 1377786216646845, 1377786215529902]"
5506791953107810,"[1377786217540925, 1377786215504942, 1377786218043197, 1377786217865196, 1377786217547990]"
5506791950689155,"[1377786228254554, 1377786228237216, 1377786228252887, 1377786228178674, 1377786228217647]"
5506791960986171,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791986812393,"[1377786228205426, 1377786217421253, 1377786218335302, 1377786217228027, 1377786218460907]"
5506791953032372,"[1377786228205426, 1377786228204335, 1377786228127102, 1377786228243389, 1377786228271923]"
5506791964830563,"[1377786228215330, 1377786220882687, 1377786223528096, 1377786225787719, 1377786228320146]"
5506791952863767,"[1377786225162604, 1377786224994525, 1377786225921328, 1377786225090588, 1377786225835475]"
5506791970926856,"[1377786217810862, 1377786217862730, 1377786217645647, 1377786217658239, 1377786217641054]"
5506791973704081,"[1377786228232517, 1377786228254554, 1377786226392809, 1377786228132918, 1377786226392895]"
5506791961414851,"[1377786215659344, 1377786215529902, -253947406543160, 1377786217539749, 1377786217542469]"
5506791955232745,"[1377786228205426, 1377786228127102, 1377786228184482, 1377786228204335, 1377786228170718]"
5506791976942683,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791970923053,"[1377786228232517, 1377786227436470, 1377786228254554, 1377786226392809, 1377786226393655]"
5506791977342621,"[1377786225443587, 1377786228227774, 1377786228235724, 1377786228221391, 1377786228363664]"
5506791968627628,"[1377786217810862, 1377786216969124, 1377786217862730, 1377786217685808, 1377786220133847]"
5506791962693350,"[1377786218131862, 1377786218260033, 1377786218161468, 1377786218311285, 1377786218107629]"
5506791964334205,"[1377786217541698, 1377786216539300, 1377786215983914, 1377786217541005, 1377786216646845]"
5506791969925665,"[1377786228205426, 1377786228271923, 1377786223236053, 1377786228184482, 1377786228290620]"
5506791969229535,"[1377786228205426, 1377786228127102, 1377786228244009, 1377786228200841, 1377786228217147]"
5506791965127207,"[1377786220335394, 1377786228244009, 1377786218042411, 1377786228304951, 1377786228230055]"
5506791996441289,"[1377786216539300, 1377786215659344, 1377786222061178, 83619287832264, 1377786226298656]"
5506791947643208,"[1377786226393655, 1377786226253410, 1377786226067780, 1377786226298656, 1377786227997173]"
5506791964422526,"[1377786228239892, 1377786228226721, 1377786228205426, 1377786228243348, 1377786228209398]"
5506791959108647,"[1377786228205426, 1377786228184482, 1377786228336060, 1377786228127102, 1377786228204335]"
5506791954676826,"[1377786228205426, 1377786228127102, 1377786228244009, 1377786228200841, 1377786226392303]"
5506791975154703,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791947911145,"[-253947406543160, 1377786216023157, 1377786215659344, 1377786228138919, 1377786222061178]"
5506791991642471,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791951504965,"[1377786228243348, 1377786228127102, 1377786228239892, 1377786227547783, 1377786228205426]"
5506791980688963,"[1377786227547783, 1377786228237772, 1377786228266842, 1377786228223808, 1377786228342048]"
5506791972732752,"[1377786217541698, 1377786218106538, 1377786218156834, 1377786216689875, 1377786220585672]"
5506791958503597,"[1377786217541698, 1377786217810862, 1377786217862730, 1377786216692750, 1377786217685808]"
5506791996528526,"[1377786220882687, 1377786215676162, 1377786217536828, 1377786216539300, 1377786222061178]"
5506791963864716,"[1377786217541698, 1377786216868933, 1377786215983914, 1377786215944737, 1377786221475646]"
5506791948139932,"[1377786218254052, 1377786216689875, 1377786216247776, 841810243655368, 1377786217798064]"
5506791955975337,"[1377786228085111, 1377786223527524, 1377786218199459, 1377786224029368, 1377786224487893]"
5506791960716633,"[1377786225357424, 1377786216005047, 1377786216378587, 1377786225267423, 1377786225268159]"
3577009272693412,"[1377786228205426, 1377786228127102, 1377786228184482, 1377786228237216, 1377786228204335]"
5506791956984709,"[1377786217541698, 1377786215529902, 1377786217541005, 1377786226298655, 1377786217538997]"
5506791947219829,"[1377786228104451, 1377786222061178, 1377786228208545, 1377786224966168, 1377786228215330]"
5506791985890416,"[1377786215504942, 1377786215533559, 1377786215471495, 1377786217828317, 1377786216251054]"
5506791991230540,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791956324963,"[1377786228127102, 1377786228205426, 1377786228324662, 1377786228217915, 1377786228204335]"
5506791973528705,"[1377786217116066, 1377786216960610, 1377786217005296, 1377786216939390, 1377786216977050]"
5506791987961696,"[1377786215659344, 1377786226392303, -253947406543160, 1377786225103297, 1377786219736551]"
5506791974570482,"[1377786217541698, 1377786215757461, 1377786216646845, 1377786215941727, 1377786217547990]"
5506791963727175,"[1377786228237216, 1377786222706906, 1377786228085111, 1377786228251563, 1377786222661799]"
5506791989698242,"[1377786228127102, 1377786228170718, 1377786216613038, 1377786228205426, 1377786228200841]"
5506791975820286,"[1377786228226721, 1377786228085111, 1377786228184482, 1377786228237216, 1377786228243348]"
5506791957201370,"[1377786217542469, 1377786217539749, 1377786217336831, 1377786215974586, 1377786223263235]"
5506791995775795,"[1377786217542469, 1377786217539749, 1377786217292718, 1377786217186524, 1377786220882687]"
5506791964311034,"[1377786228226721, 1377786228205426, 1377786228127102, 1377786228243348, 1377786228204335]"
5506791952072766,"[1377786228209398, 1377786228244009, 1377786228205426, 1377786228235351, 1377786228226721]"
5506791961862118,"[1377786228209398, 1377786228226721, 1377786228237772, 1377786228266842, 1377786228342048]"
5506791980522487,"[1377786228244009, 1377786228179665, 1377786228343191, 1377786228220763, 1377786228202777]"
5506791968694468,"[-487510917343544, 1377786216879687, 1377786216908181, 1377786216660381, 1377786216868933]"
5506791947737528,"[1377786228085111, 1377786218199459, 1377786219600159, 1377786228226721, 1377786227816512]"
5506791978862237,"[1377786215504942, 1377786217544226, 1377786215982409, 1377786216079658, 1377786217540925]"
5506791996585753,"[1377786217541698, -492384704883000, 1377786215757461, 1377786216646845, -253947406543160]"
5506791992876039,"[1377786217862730, 1377786217810862, 1377786217608571, 1377786217641054, 1377786217616141]"
5506791976592866,"[1377786228127102, 1377786228217915, 1377786228204335, 1377786228243348, 1377786228324662]"
5506791968013753,"[1377786215659344, 1377786216539300, 1377786226298655, 1377786222588188, 1377786226298656]"
5506791993818599,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791986570348,"[1377786228205426, 1377786228127102, 1377786228244009, 1377786228200841, 1377786228217147]"
5506791996501563,"[1377786215659344, 1377786217538997, 1377786222588188, 1377786217539749, 1377786217542469]"
5506791992106913,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791977027138,"[1377786228237772, 1377786228266842, 1377786228209398, 1377786228342048, 1377786228298360]"
5506791952620415,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791964089521,"[1377786228244009, 1377786228179665, 1377786228202777, 1377786228217338, 1377786228343191]"
5506791977147657,"[-487510917343544, 1377786215983914, 1377786216272047, 1377786216879687, 841810243655368]"
5506791996416427,"[1377786215982409, 1377786215504942, 1377786217544226, -487510917343544, 1377786216079658]"
5506791954570505,"[1377786228085111, 1377786228226721, 1377786219600159, 1377786223117959, 1377786225541559]"
5506791996350054,"[1377786228209398, 1377786228226721, 1377786228127102, 1377786228251617, -505365531027768]"
5506791956444074,"[1377786228202777, 1377786228179665, 1377786228343191, 1377786228276528, 1377786228321503]"
5506791975698610,"[1377786219978689, 1377786219904029, 1377786215659344, 1377786220135852, 1377786219923553]"
5506791947252910,"[1377786217541698, 1377786215983914, 1377786216378587, 1377786216539300, 1377786215825302]"
5506791976471216,"[1377786223995964, 1377786217054836, 1377786215504942, 1377786221530612, 1377786216251054]"
5506791996682867,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791957051428,"[1377786217541005, 1377786216646845, 1377786216513018, -253947406543160, 1377786217541698]"
5506791972474322,"[1377786228237216, 1377786228184482, 1377786228251563, 1377786228266128, -253947406543160]"
5506791996430569,"[-253947406543160, 1377786226298656, 1377786216539300, 1377786228208545, 1377786226298657]"
5506791966231898,"[1377786227572096, 1377786227643211, 1377786227199370, 1377786226911309, 1377786225991755]"
5506791958294014,"[1377786215659344, 1377786225103297, 1377786222588188, 1377786226392895, 1377786226392809]"
5506791963503232,"[1377786224071531, 1377786215982409, 1377786217544226, 1377786215504942, 1377786216247776]"
5506791995159840,"[1377786228085111, 1377786226678672, 1377786228184482, 1377786227027815, 1377786228237216]"
5506791993900245,"[1377786227436470, 1377786227453140, 1377786225077706, 1377786228254554, 1377786228012268]"
5506791952704450,"[-253947406543160, 1377786217804474, 1377786217838924, 1377786217925308, 1377786217945319]"
5506791982373425,"[1377786228127102, 1377786228205426, 1377786228170718, 1377786228200841, 1377786228204335]"
5506791973898237,"[1377786215659344, 1377786216539300, -253947406543160, 1377786222719969, 1377786226298656]"
5506791983731100,"[-253947406543160, 1377786216539300, 1377786226298657, 1377786226298656, 1377786215659344]"
5506791989691055,"[1377786216539300, -185042935834936, 1377786217542469, 1377786217539749, -487510917343544]"
5506791965998182,"[1377786222497402, 1377786223307767, 1377786222293989, 1377786222623934, 1377786222837806]"
5506791976895776,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791953976511,"[1377786217538997, 1377786215659344, 1377786228138919, 1377786217752520, 1377786222636100]"
5506791977659934,"[1377786228205426, 1377786228127102, 1377786228204335, 1377786228271923, 1377786228324662]"
5506791980479899,"[1377786228205426, 1377786223186486, 1377786223186500, 1377786223361992, 1377786223275839]"
5506791954765629,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791988919802,"[1377786219085730, 1377786219213829, 1377786228179665, 1377786217748767, 1377786219213742]"
5506791977046173,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791960518048,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791979344483,"[1377786228127102, 1377786228217915, 1377786228278405, 1377786228237196, 1377786228324662]"
5506791990502785,"[1377786228085111, 1377786228237216, 1377786228184482, 1377786228251563, 1377786228142333]"
5506791991063828,"[1377786216378587, 1377786216005047, 1377786216868933, 1377786215825302, 1377786218626693]"
5506791969898010,"[1377786217541698, 1377786216692750, 1377786219085730, 1377786216365613, 1377786215759806]"
5506791995866246,"[1377786223995964, 1377786221530612, 1377786224065467, 1377786228205426, 1377786228152476]"
5506791970858456,"[1377786228085111, 1377786228184482, 1377786228237216, 1377786227027815, 1377786228127102]"
5506791994994396,"[1377786223948029, 1377786225315143, 1377786222064670, 1377786227650380, 1377786227121657]"
5506791988750722,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791963560029,"[1377786228205426, 1377786228184482, 1377786228127102, 1377786228204335, 1377786228170718]"
5506791947738707,"[1377786216539300, -253947406543160, 1377786215659344, 1377786226298656, -185042935834936]"
5506791994663244,"[1377786215659344, 1377786219904029, 1377786219923553, 1377786222719969, 1377786225103297]"
5506791996375509,"[-253947406543160, 1377786228127102, 636939674490568, 1377786228209398, 1377786228244009]"
5506791948083636,"[1377786216257683, 1377786225787719, 1377786218131862, 1377786220882687, 1377786217292718]"
5506791996296668,"[-253947406543160, 1377786226298656, 1377786216539300, 1377786215659344, 1377786226298655]"
5506791968762730,"[1377786228244009, 1377786228209398, 1377786217476912, 1377786227290205, 1377786224618827]"
4569954480202404,"[1377786215504942, 1377786215533559, 1377786217828317, 1377786215471495, 1377786216251054]"
5506791985042086,"[1377786223948029, 1377786225876547, 1377786225683100, 1377786227221196, 1377786225641873]"
5506791953994803,"[1377786222719969, -253947406543160, 1377786217107018, 1377786215659344, 1377786220135852]"
5506791980753321,"[1377786226392303, 1377786219978689, 1377786219897055, 1377786219904029, 1377786215659344]"
5506791955007384,"[1377786227423247, 1377786225077706, 1377786228215330, 1377786226492614, 1377786224202434]"
5506791973959964,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791971025080,"[1377786215504942, 1377786217828317, 1377786215533559, 1377786216251054, 1377786217054836]"
5506791976596689,"[1377786228184482, 1377786226392303, 1377786228085111, 1377786228237216, 1377786228261153]"
5506791958699823,"[1377786215659344, 1377786225103297, 1377786226298655, 1377786226298656, 1377786222588188]"
5506791990185157,"[1377786217843810, 1377786216879687, 841810243655368, 1377786215983914, 1377786216908181]"
5506791969992532,"[1377786216539300, 1377786217541698, 1377786216378587, 1377786216005047, 1377786216868933]"
5506791996357516,"[1377786217541698, 1377786216879687, 1377786216539300, 1377786215983914, 1377786215982409]"
5506791953453378,"[1377786216939390, 1377786216960610, 1377786217116066, 1377786219457608, 1377786217008356]"
5506791948797929,"[1377786228244009, 1377786228304951, 1377786221280621, 1377786228325287, 1377786228258028]"
